,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
178,QC,Crops,5000,World,5510,Production,515,Apples,1965,1965,tonnes,21323988.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
179,QC,Crops,5000,World,5510,Production,515,Apples,1966,1966,tonnes,21762455.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
180,QC,Crops,5000,World,5510,Production,515,Apples,1967,1967,tonnes,25370910.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
181,QC,Crops,5000,World,5510,Production,515,Apples,1968,1968,tonnes,24087398.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
182,QC,Crops,5000,World,5510,Production,515,Apples,1969,1969,tonnes,26778974.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
183,QC,Crops,5000,World,5510,Production,515,Apples,1970,1970,tonnes,27005728.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
184,QC,Crops,5000,World,5510,Production,515,Apples,1971,1971,tonnes,26580791.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
185,QC,Crops,5000,World,5510,Production,515,Apples,1972,1972,tonnes,24759595.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
186,QC,Crops,5000,World,5510,Production,515,Apples,1973,1973,tonnes,29138481.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
187,QC,Crops,5000,World,5510,Production,515,Apples,1974,1974,tonnes,27121411.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
188,QC,Crops,5000,World,5510,Production,515,Apples,1975,1975,tonnes,31135523.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
189,QC,Crops,5000,World,5510,Production,515,Apples,1976,1976,tonnes,31406940.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
190,QC,Crops,5000,World,5510,Production,515,Apples,1977,1977,tonnes,30490589.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
191,QC,Crops,5000,World,5510,Production,515,Apples,1978,1978,tonnes,32486840.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
192,QC,Crops,5000,World,5510,Production,515,Apples,1979,1979,tonnes,36556334.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
193,QC,Crops,5000,World,5510,Production,515,Apples,1980,1980,tonnes,33942609.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
194,QC,Crops,5000,World,5510,Production,515,Apples,1981,1981,tonnes,32667138.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
195,QC,Crops,5000,World,5510,Production,515,Apples,1982,1982,tonnes,40496873.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
196,QC,Crops,5000,World,5510,Production,515,Apples,1983,1983,tonnes,39795515.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
197,QC,Crops,5000,World,5510,Production,515,Apples,1984,1984,tonnes,39814942.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
198,QC,Crops,5000,World,5510,Production,515,Apples,1985,1985,tonnes,38908542.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
199,QC,Crops,5000,World,5510,Production,515,Apples,1986,1986,tonnes,42595784.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
200,QC,Crops,5000,World,5510,Production,515,Apples,1987,1987,tonnes,38462837.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
201,QC,Crops,5000,World,5510,Production,515,Apples,1988,1988,tonnes,42688532.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
202,QC,Crops,5000,World,5510,Production,515,Apples,1989,1989,tonnes,42464226.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
203,QC,Crops,5000,World,5510,Production,515,Apples,1990,1990,tonnes,41045985.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
204,QC,Crops,5000,World,5510,Production,515,Apples,1991,1991,tonnes,35992511.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
205,QC,Crops,5000,World,5510,Production,515,Apples,1992,1992,tonnes,44265125.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
206,QC,Crops,5000,World,5510,Production,515,Apples,1993,1993,tonnes,47728624.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
207,QC,Crops,5000,World,5510,Production,515,Apples,1994,1994,tonnes,46469873.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
208,QC,Crops,5000,World,5510,Production,515,Apples,1995,1995,tonnes,48853754.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
209,QC,Crops,5000,World,5510,Production,515,Apples,1996,1996,tonnes,54339163.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
210,QC,Crops,5000,World,5510,Production,515,Apples,1997,1997,tonnes,56005416.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
211,QC,Crops,5000,World,5510,Production,515,Apples,1998,1998,tonnes,54929371.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
212,QC,Crops,5000,World,5510,Production,515,Apples,1999,1999,tonnes,56992187.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
213,QC,Crops,5000,World,5510,Production,515,Apples,2000,2000,tonnes,59132499.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
214,QC,Crops,5000,World,5510,Production,515,Apples,2001,2001,tonnes,57101395.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
215,QC,Crops,5000,World,5510,Production,515,Apples,2002,2002,tonnes,55303952.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
216,QC,Crops,5000,World,5510,Production,515,Apples,2003,2003,tonnes,58104050.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
217,QC,Crops,5000,World,5510,Production,515,Apples,2004,2004,tonnes,62242493.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
218,QC,Crops,5000,World,5510,Production,515,Apples,2005,2005,tonnes,61908488.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
219,QC,Crops,5000,World,5510,Production,515,Apples,2006,2006,tonnes,63251447.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
220,QC,Crops,5000,World,5510,Production,515,Apples,2007,2007,tonnes,65665515.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
221,QC,Crops,5000,World,5510,Production,515,Apples,2008,2008,tonnes,69041332.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
222,QC,Crops,5000,World,5510,Production,515,Apples,2009,2009,tonnes,71641156.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
223,QC,Crops,5000,World,5510,Production,515,Apples,2010,2010,tonnes,71190840.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
224,QC,Crops,5000,World,5510,Production,515,Apples,2011,2011,tonnes,77073691.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
225,QC,Crops,5000,World,5510,Production,515,Apples,2012,2012,tonnes,78600228.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
226,QC,Crops,5000,World,5510,Production,515,Apples,2013,2013,tonnes,82829058.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
227,QC,Crops,5000,World,5510,Production,515,Apples,2014,2014,tonnes,85485079.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
228,QC,Crops,5000,World,5510,Production,515,Apples,2015,2015,tonnes,82556084.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
229,QC,Crops,5000,World,5510,Production,515,Apples,2016,2016,tonnes,84743988.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
230,QC,Crops,5000,World,5510,Production,515,Apples,2017,2017,tonnes,83000398.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
231,QC,Crops,5000,World,5510,Production,515,Apples,2018,2018,tonnes,86142197.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
232,QC,Crops,5000,World,5510,Production,526,Apricots,1961,1961,tonnes,1317607.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
233,QC,Crops,5000,World,5510,Production,526,Apricots,1962,1962,tonnes,1087534.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
234,QC,Crops,5000,World,5510,Production,526,Apricots,1963,1963,tonnes,1318117.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
235,QC,Crops,5000,World,5510,Production,526,Apricots,1964,1964,tonnes,1291201.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
236,QC,Crops,5000,World,5510,Production,526,Apricots,1965,1965,tonnes,1362005.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
237,QC,Crops,5000,World,5510,Production,526,Apricots,1966,1966,tonnes,1268849.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
238,QC,Crops,5000,World,5510,Production,526,Apricots,1967,1967,tonnes,1562896.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
239,QC,Crops,5000,World,5510,Production,526,Apricots,1968,1968,tonnes,1532289.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
240,QC,Crops,5000,World,5510,Production,526,Apricots,1969,1969,tonnes,1618039.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
241,QC,Crops,5000,World,5510,Production,526,Apricots,1970,1970,tonnes,1630277.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
242,QC,Crops,5000,World,5510,Production,526,Apricots,1971,1971,tonnes,1475632.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
243,QC,Crops,5000,World,5510,Production,526,Apricots,1972,1972,tonnes,1508780.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
244,QC,Crops,5000,World,5510,Production,526,Apricots,1973,1973,tonnes,1701975.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
245,QC,Crops,5000,World,5510,Production,526,Apricots,1974,1974,tonnes,1719960.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
246,QC,Crops,5000,World,5510,Production,526,Apricots,1975,1975,tonnes,1546572.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
247,QC,Crops,5000,World,5510,Production,526,Apricots,1976,1976,tonnes,1790840.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
248,QC,Crops,5000,World,5510,Production,526,Apricots,1977,1977,tonnes,1517020.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
249,QC,Crops,5000,World,5510,Production,526,Apricots,1978,1978,tonnes,1534821.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
250,QC,Crops,5000,World,5510,Production,526,Apricots,1979,1979,tonnes,1505945.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
251,QC,Crops,5000,World,5510,Production,526,Apricots,1980,1980,tonnes,1734556.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
252,QC,Crops,5000,World,5510,Production,526,Apricots,1981,1981,tonnes,1860438.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
253,QC,Crops,5000,World,5510,Production,526,Apricots,1982,1982,tonnes,1869665.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
254,QC,Crops,5000,World,5510,Production,526,Apricots,1983,1983,tonnes,2003532.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
255,QC,Crops,5000,World,5510,Production,526,Apricots,1984,1984,tonnes,1987417.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
256,QC,Crops,5000,World,5510,Production,526,Apricots,1985,1985,tonnes,2028885.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
257,QC,Crops,5000,World,5510,Production,526,Apricots,1986,1986,tonnes,2079897.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
258,QC,Crops,5000,World,5510,Production,526,Apricots,1987,1987,tonnes,1895085.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
259,QC,Crops,5000,World,5510,Production,526,Apricots,1988,1988,tonnes,2221037.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
260,QC,Crops,5000,World,5510,Production,526,Apricots,1989,1989,tonnes,2401631.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
261,QC,Crops,5000,World,5510,Production,526,Apricots,1990,1990,tonnes,2189110.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
262,QC,Crops,5000,World,5510,Production,526,Apricots,1991,1991,tonnes,2027541.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
263,QC,Crops,5000,World,5510,Production,526,Apricots,1992,1992,tonnes,2482843.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
264,QC,Crops,5000,World,5510,Production,526,Apricots,1993,1993,tonnes,2296009.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
